,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
2006,3599.0,1970.0,Graduation,Married,63684.0,0.0,1.0,26/11/19,61.0,575.0,80.0,428.0,208.0,93.0,80.0,3.0,8.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,405.0,1964.0,Graduation,Divorced,41638.0,0.0,1.0,13/2/20,68.0,315.0,0.0,31.0,4.0,0.0,91.0,4.0,5.0,5.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,6870.0,1959.0,PhD,Divorced,68805.0,0.0,1.0,17/9/20,73.0,182.0,2.0,49.0,17.0,13.0,20.0,1.0,3.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,832.0,1966.0,PhD,Together,65814.0,0.0,1.0,2/3/21,90.0,561.0,14.0,113.0,10.0,14.0,35.0,3.0,8.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2002.0,1958.0,Graduation,Divorced,71964.0,0.0,0.0,20/5/20,81.0,587.0,51.0,932.0,180.0,34.0,86.0,1.0,5.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,3657.0,1986.0,Graduation,Single,39146.0,1.0,0.0,14/2/20,1.0,94.0,1.0,33.0,13.0,12.0,12.0,3.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,500.0,1977.0,Graduation,Together,96876.0,0.0,0.0,6/8/20,79.0,908.0,43.0,735.0,40.0,194.0,21.0,1.0,7.0,7.0,9.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2013,1951.0,1981.0,Basic,Married,34445.0,0.0,0.0,27/1/20,92.0,228.0,122.0,122.0,208.0,129.0,30.0,6.0,11.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,3262.0,1958.0,Graduation,Single,68281.0,0.0,0.0,7/8/19,31.0,995.0,112.0,417.0,42.0,48.0,41.0,1.0,2.0,9.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,4102.0,1975.0,2n Cycle,Married,37284.0,1.0,1.0,29/3/20,46.0,11.0,1.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,7042.0,1983.0,Graduation,Married,36790.0,0.0,0.0,1/3/20,14.0,3.0,3.0,14.0,15.0,21.0,10.0,1.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017,10598.0,1967.0,Graduation,Together,27943.0,1.0,1.0,15/4/20,89.0,12.0,1.0,16.0,4.0,1.0,3.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,255.0,1951.0,Graduation,Divorced,22263.0,1.0,1.0,30/3/21,31.0,17.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,2375.0,1972.0,Graduation,Together,30261.0,1.0,2.0,25/9/19,75.0,8.0,0.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9829.0,1978.0,Graduation,Together,28587.0,1.0,0.0,12/2/21,42.0,22.0,4.0,17.0,12.0,10.0,13.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,6214.0,1982.0,Master,Married,43815.0,1.0,0.0,5/4/20,53.0,14.0,10.0,29.0,4.0,7.0,15.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4954.0,1956.0,Graduation,Married,48195.0,1.0,1.0,21/1/21,53.0,106.0,27.0,68.0,52.0,7.0,5.0,6.0,4.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7861.0,1952.0,Master,Married,77027.0,0.0,1.0,5/2/21,23.0,820.0,57.0,242.0,45.0,0.0,11.0,2.0,8.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4837.0,1965.0,PhD,Married,71322.0,0.0,1.0,16/2/20,57.0,753.0,43.0,226.0,69.0,10.0,204.0,2.0,8.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,9423.0,1979.0,Master,Married,32765.0,1.0,0.0,23/2/21,49.0,13.0,3.0,17.0,7.0,3.0,3.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,4198.0,1965.0,Graduation,Together,29672.0,1.0,1.0,12/3/20,6.0,9.0,1.0,3.0,0.0,4.0,8.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,153.0,1953.0,Graduation,Divorced,23272.0,0.0,0.0,17/10/20,29.0,19.0,3.0,6.0,4.0,2.0,12.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,9323.0,1949.0,Master,Together,49912.0,0.0,1.0,7/9/19,5.0,520.0,8.0,223.0,32.0,49.0,42.0,4.0,10.0,5.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2029,10001.0,1985.0,2n Cycle,Together,7500.0,1.0,0.0,1/8/19,98.0,5.0,17.0,17.0,13.0,14.0,34.0,4.0,2.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,3945.0,1947.0,PhD,Widow,68117.0,0.0,1.0,10/3/20,80.0,618.0,44.0,215.0,0.0,17.0,36.0,2.0,11.0,8.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2031,3799.0,1955.0,Graduation,Married,67225.0,0.0,1.0,26/11/20,4.0,315.0,35.0,322.0,46.0,7.0,143.0,3.0,7.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,8625.0,1976.0,Graduation,Married,17649.0,1.0,0.0,12/11/20,70.0,15.0,1.0,23.0,0.0,5.0,1.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,3491.0,1975.0,Graduation,Together,55914.0,0.0,1.0,29/4/20,32.0,384.0,60.0,364.0,119.0,101.0,232.0,4.0,11.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,983.0,1984.0,Graduation,Married,40059.0,1.0,0.0,28/9/20,82.0,110.0,29.0,92.0,28.0,10.0,145.0,1.0,6.0,2.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,9119.0,1950.0,Graduation,Together,60905.0,0.0,1.0,5/12/20,27.0,208.0,17.0,76.0,36.0,17.0,38.0,2.0,3.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,4786.0,1977.0,Graduation,Married,75330.0,1.0,1.0,4/10/19,94.0,555.0,82.0,257.0,93.0,61.0,61.0,4.0,10.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,5872.0,1951.0,Graduation,Single,60689.0,0.0,1.0,1/6/20,23.0,240.0,90.0,216.0,63.0,6.0,24.0,4.0,4.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,6568.0,1984.0,Graduation,Married,38680.0,1.0,0.0,28/3/20,97.0,11.0,0.0,36.0,15.0,5.0,12.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,5628.0,1982.0,Graduation,Together,61416.0,0.0,0.0,8/2/20,25.0,848.0,154.0,323.0,201.0,61.0,78.0,1.0,10.0,3.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,5631.0,1991.0,Graduation,Single,49767.0,0.0,0.0,2/5/20,92.0,202.0,47.0,197.0,55.0,42.0,149.0,1.0,5.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,4974.0,1970.0,Graduation,Single,83273.0,1.0,2.0,25/9/19,98.0,433.0,89.0,650.0,16.0,102.0,102.0,10.0,4.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,8416.0,1981.0,Graduation,Married,29009.0,1.0,0.0,29/11/20,19.0,6.0,6.0,15.0,10.0,5.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,5454.0,1979.0,Master,Married,45057.0,1.0,0.0,1/12/20,80.0,37.0,0.0,7.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,4095.0,1971.0,Graduation,Married,37150.0,1.0,0.0,11/9/19,80.0,167.0,37.0,64.0,49.0,34.0,116.0,8.0,4.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,5474.0,1970.0,Graduation,Single,43020.0,1.0,0.0,30/11/20,79.0,45.0,7.0,99.0,4.0,25.0,43.0,3.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,4268.0,1959.0,Graduation,Married,53154.0,0.0,1.0,9/6/21,50.0,129.0,0.0,21.0,0.0,1.0,7.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,10701.0,1973.0,Graduation,Married,65308.0,0.0,0.0,11/9/20,60.0,713.0,0.0,264.0,120.0,80.0,34.0,1.0,7.0,8.0,12.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2048,3507.0,1970.0,Graduation,Single,76467.0,1.0,0.0,17/8/19,44.0,676.0,161.0,426.0,210.0,44.0,58.0,2.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2049,2079.0,1947.0,2n Cycle,Married,81044.0,0.0,0.0,27/12/20,0.0,450.0,26.0,535.0,73.0,98.0,26.0,1.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,626.0,1951.0,Graduation,Married,32871.0,1.0,1.0,9/3/20,28.0,22.0,2.0,12.0,0.0,2.0,5.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,4426.0,1975.0,Graduation,Single,55801.0,1.0,1.0,22/9/20,35.0,367.0,4.0,51.0,6.0,4.0,95.0,6.0,7.0,2.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2052,2591.0,1959.0,Graduation,Widow,76320.0,0.0,1.0,22/6/21,49.0,526.0,35.0,214.0,69.0,53.0,35.0,2.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,10509.0,1955.0,Master,Single,36927.0,1.0,1.0,2/6/21,46.0,51.0,0.0,16.0,0.0,0.0,4.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,6382.0,1953.0,Graduation,Together,48794.0,1.0,1.0,26/6/21,97.0,25.0,0.0,11.0,3.0,0.0,15.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,6673.0,1965.0,Graduation,Single,23478.0,0.0,0.0,19/3/20,51.0,28.0,6.0,27.0,12.0,17.0,39.0,1.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,7441.0,1973.0,Graduation,Divorced,71128.0,1.0,0.0,6/10/19,80.0,958.0,159.0,447.0,20.0,0.0,31.0,3.0,2.0,10.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,1071.0,1976.0,PhD,Divorced,70179.0,0.0,1.0,21/7/20,10.0,532.0,88.0,168.0,69.0,44.0,133.0,3.0,7.0,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,10061.0,1950.0,Graduation,Married,59462.0,0.0,1.0,5/1/20,29.0,724.0,17.0,143.0,0.0,8.0,196.0,2.0,9.0,2.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,8775.0,1969.0,Graduation,Together,38361.0,1.0,0.0,27/12/20,74.0,39.0,0.0,56.0,20.0,8.0,14.0,3.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,2345.0,1982.0,PhD,Together,70038.0,0.0,0.0,25/10/20,54.0,587.0,54.0,348.0,71.0,54.0,130.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,322.0,1978.0,Graduation,Together,42554.0,1.0,1.0,12/1/20,93.0,29.0,1.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,10897.0,1974.0,Graduation,Married,67445.0,0.0,1.0,12/8/19,63.0,757.0,80.0,217.0,29.0,80.0,11.0,5.0,9.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,123.0,1951.0,Graduation,Widow,67046.0,0.0,1.0,6/1/20,92.0,544.0,35.0,133.0,23.0,151.0,107.0,2.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,6103.0,1948.0,Graduation,Married,42192.0,0.0,0.0,6/9/20,40.0,40.0,15.0,15.0,17.0,6.0,7.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,7899.0,1952.0,PhD,Married,77610.0,0.0,1.0,29/10/19,70.0,1245.0,33.0,332.0,21.0,33.0,16.0,2.0,4.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,10500.0,1984.0,Graduation,Married,31761.0,1.0,0.0,5/4/21,96.0,19.0,1.0,20.0,16.0,14.0,28.0,2.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,1655.0,1979.0,Graduation,Together,34350.0,1.0,0.0,19/10/20,81.0,16.0,3.0,15.0,2.0,1.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2070,2406.0,1949.0,Graduation,Together,54591.0,0.0,1.0,5/8/20,63.0,376.0,4.0,94.0,12.0,9.0,24.0,3.0,6.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,2712.0,1956.0,Graduation,Married,71866.0,0.0,1.0,25/12/20,85.0,184.0,178.0,178.0,103.0,39.0,33.0,1.0,6.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,5517.0,1969.0,Graduation,Married,25293.0,1.0,0.0,15/9/20,51.0,15.0,0.0,11.0,0.0,2.0,9.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,10643.0,1987.0,PhD,Single,42000.0,0.0,0.0,10/1/20,23.0,124.0,83.0,267.0,85.0,59.0,35.0,2.0,5.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2074,2254.0,1983.0,Graduation,Married,69520.0,0.0,0.0,7/7/20,95.0,627.0,120.0,414.0,121.0,80.0,93.0,1.0,9.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,10281.0,1970.0,Graduation,Divorced,64713.0,1.0,0.0,7/2/21,11.0,180.0,60.0,241.0,13.0,54.0,54.0,2.0,5.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2076,6958.0,1977.0,Master,Married,27889.0,1.0,0.0,5/7/20,42.0,14.0,0.0,4.0,0.0,0.0,8.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,954.0,1960.0,Basic,Widow,22123.0,0.0,0.0,27/3/21,77.0,3.0,3.0,24.0,34.0,7.0,31.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2080,4643.0,1973.0,Graduation,Married,27803.0,1.0,0.0,26/8/19,40.0,8.0,26.0,46.0,38.0,9.0,49.0,2.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2082,6497.0,1960.0,Graduation,Married,51651.0,0.0,1.0,7/11/19,32.0,293.0,6.0,23.0,13.0,6.0,92.0,4.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,5396.0,1988.0,Graduation,Married,68487.0,0.0,0.0,13/1/20,48.0,758.0,12.0,385.0,33.0,89.0,89.0,1.0,9.0,7.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,1052.0,1969.0,Graduation,Married,56796.0,0.0,1.0,16/2/20,24.0,656.0,38.0,161.0,62.0,47.0,37.0,3.0,8.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2086,2802.0,1992.0,2n Cycle,Married,87000.0,0.0,0.0,15/12/19,61.0,196.0,25.0,607.0,67.0,17.0,49.0,1.0,4.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2087,6343.0,1959.0,Graduation,Married,79823.0,0.0,1.0,31/3/21,6.0,835.0,73.0,380.0,114.0,73.0,43.0,1.0,6.0,9.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2088,6507.0,1980.0,Graduation,Single,30828.0,1.0,0.0,4/10/20,16.0,16.0,11.0,15.0,2.0,0.0,12.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,7901.0,1971.0,Master,Married,34109.0,0.0,1.0,6/11/20,39.0,9.0,1.0,5.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,4865.0,1974.0,Master,Divorced,53367.0,1.0,1.0,31/8/20,2.0,229.0,7.0,140.0,10.0,3.0,11.0,7.0,5.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2091,2686.0,1969.0,Basic,Together,22390.0,0.0,0.0,21/10/20,49.0,0.0,1.0,4.0,15.0,1.0,5.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092,3107.0,1976.0,Graduation,Together,71322.0,0.0,1.0,2/5/21,31.0,121.0,24.0,124.0,24.0,15.0,42.0,1.0,4.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,7734.0,1993.0,Graduation,Absurd,79244.0,0.0,0.0,19/12/19,58.0,471.0,102.0,125.0,212.0,61.0,245.0,1.0,4.0,10.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2094,1146.0,1949.0,Master,Together,49912.0,0.0,1.0,7/9/19,5.0,520.0,8.0,223.0,32.0,49.0,42.0,4.0,10.0,5.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2095,11031.0,1950.0,PhD,Married,48699.0,1.0,1.0,21/5/20,90.0,26.0,1.0,10.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096,7428.0,1975.0,Graduation,Together,80144.0,0.0,0.0,30/9/20,47.0,240.0,132.0,445.0,250.0,192.0,108.0,1.0,3.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097,975.0,1956.0,Graduation,Single,54252.0,1.0,1.0,28/5/20,25.0,178.0,4.0,26.0,8.0,4.0,44.0,5.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,1103.0,1976.0,Master,Married,81929.0,1.0,0.0,29/9/19,60.0,1486.0,55.0,278.0,49.0,0.0,185.0,2.0,4.0,4.0,10.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2099,3422.0,1975.0,Graduation,Married,76068.0,0.0,1.0,29/11/19,67.0,1115.0,12.0,128.0,33.0,12.0,76.0,1.0,2.0,3.0,4.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2100,1055.0,1976.0,Master,Married,53204.0,1.0,1.0,20/3/21,40.0,29.0,0.0,8.0,2.0,0.0,6.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,6544.0,1949.0,PhD,Together,67911.0,0.0,1.0,22/5/21,63.0,529.0,0.0,356.0,63.0,28.0,0.0,3.0,6.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102,1241.0,1984.0,2n Cycle,Married,14796.0,1.0,0.0,17/9/19,1.0,13.0,3.0,8.0,7.0,4.0,16.0,2.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2103,2909.0,1974.0,PhD,Married,78128.0,0.0,1.0,19/2/21,89.0,934.0,24.0,230.0,16.0,24.0,36.0,2.0,8.0,4.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2104,5802.0,1972.0,Basic,Married,14188.0,0.0,0.0,28/2/20,40.0,2.0,7.0,11.0,16.0,12.0,27.0,1.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,1407.0,1986.0,Basic,Married,20425.0,1.0,0.0,29/10/19,5.0,4.0,12.0,5.0,3.0,16.0,17.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,6183.0,1962.0,Master,Married,58646.0,0.0,1.0,10/6/20,3.0,62.0,1.0,44.0,6.0,5.0,22.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,340.0,1970.0,Graduation,Divorced,72967.0,0.0,1.0,15/12/19,1.0,158.0,35.0,179.0,0.0,0.0,125.0,2.0,7.0,2.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2108,5991.0,1949.0,Master,Married,48150.0,0.0,1.0,8/6/20,24.0,173.0,2.0,39.0,3.0,2.0,47.0,3.0,5.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,3104.0,1961.0,Graduation,Single,82332.0,0.0,0.0,17/9/19,89.0,830.0,59.0,968.0,51.0,79.0,19.0,1.0,5.0,3.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2110,9729.0,1955.0,Graduation,Widow,58275.0,1.0,1.0,2/6/20,48.0,189.0,10.0,253.0,56.0,43.0,64.0,6.0,8.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,1008.0,1981.0,PhD,Together,44953.0,0.0,0.0,21/12/19,31.0,728.0,17.0,133.0,11.0,8.0,124.0,1.0,7.0,3.0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,11091.0,1953.0,Graduation,Together,34587.0,1.0,1.0,16/5/21,68.0,7.0,2.0,9.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2113,3969.0,1974.0,Master,Together,43018.0,0.0,1.0,1/11/20,46.0,35.0,4.0,17.0,7.0,6.0,64.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,1916.0,1954.0,Master,Married,45736.0,0.0,1.0,24/7/20,92.0,188.0,3.0,180.0,20.0,3.0,43.0,5.0,7.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,9907.0,1969.0,Master,Together,66476.0,0.0,1.0,4/12/20,80.0,742.0,28.0,152.0,25.0,9.0,57.0,2.0,6.0,8.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,87.0,1981.0,2n Cycle,Married,27733.0,1.0,0.0,26/8/20,16.0,0.0,7.0,5.0,26.0,2.0,17.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2117,8659.0,1952.0,PhD,Together,69805.0,0.0,1.0,21/1/21,50.0,750.0,71.0,174.0,13.0,10.0,20.0,2.0,6.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,6262.0,1962.0,Master,Single,72217.0,0.0,0.0,10/4/20,93.0,816.0,42.0,450.0,55.0,56.0,154.0,1.0,3.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,6147.0,1971.0,Graduation,Divorced,25818.0,1.0,0.0,18/10/19,51.0,5.0,2.0,8.0,2.0,2.0,9.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,8832.0,1976.0,Master,Together,37509.0,1.0,0.0,12/9/19,24.0,37.0,5.0,56.0,12.0,8.0,5.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2121,10067.0,1976.0,2n Cycle,Together,25176.0,1.0,1.0,10/8/20,79.0,4.0,0.0,4.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2122,7532.0,1980.0,Graduation,Married,43586.0,0.0,1.0,30/8/19,26.0,99.0,2.0,11.0,4.0,0.0,16.0,3.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2123,4915.0,1956.0,2n Cycle,Married,53230.0,0.0,1.0,3/8/19,86.0,176.0,72.0,98.0,136.0,21.0,229.0,4.0,5.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2124,2115.0,1957.0,Graduation,Together,50116.0,1.0,1.0,20/6/21,68.0,54.0,0.0,10.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2125,2088.0,1972.0,Graduation,Together,84906.0,0.0,0.0,4/10/20,98.0,997.0,15.0,414.0,99.0,30.0,76.0,1.0,5.0,6.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2126,2493.0,1966.0,Graduation,Married,61286.0,0.0,1.0,2/8/20,34.0,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2127,6292.0,1986.0,PhD,Married,82333.0,0.0,0.0,30/3/20,60.0,1311.0,0.0,359.0,46.0,89.0,17.0,1.0,4.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2128,1631.0,1965.0,PhD,Together,65220.0,0.0,0.0,3/9/19,3.0,890.0,63.0,292.0,0.0,25.0,12.0,4.0,8.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2129,10104.0,1974.0,Graduation,Together,33590.0,2.0,1.0,3/11/20,65.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,3006.0,1976.0,Graduation,Divorced,30992.0,1.0,0.0,22/4/20,83.0,17.0,0.0,14.0,7.0,3.0,2.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
